Aadhar_No,Name,E-mail,Phone_No,Age,Gender,City,Monthly_Income,Education,Recharge_Frequency,Streaming_Services_Count,Streaming_Payment_Delay_Days,VPN_Hours_Week,Betting_App_Present,UPI_Failures_per_month,SIM_Card_Changes,Trading_Accounts,Family_Defaulters,Partner,Dependents,Medical_Bills,Utility_Bill_Monthly,Utility_Bill_Defaults_per_year,Ecommerce_Returns_per_month,Registered_Vehicles,Vehicle_Challans_per_year,Certificates_Count,Licenses_Count,Insurances_Count,FDs_Dissolved,International_Transactions_per_year,Public_Memberships,Smart_Cards,Family_Accounts_Opened,Ride_Review_Score,Pet_Bills_per_year,Truecaller_Flag,Reviews_Received_Category,Social_Sentiment
492372311512,Zayan Behl,omajaagate@example.org,2629761166,28,Male,VILLAGE,8412.0,Secondary,8,0.0,11,1.1,1,5.0,1,0,1,Currently Married,0,278,685.0,0,0,1,0,0,1,1,0,0,0,0,1,3.9,0,Golden,5 Star,Negative
618177883418,Pallavi Malhotra,jonathanborah@example.net,0349824689,37,Male,VILLAGE,8269.0,Primary or less,11,0.0,4,3.9,0,8.0,0,0,2,Never Married,2,467,0.0,1,2,0,0,0,1,1,0,0,0,0,2,4.8,0,Golden,5 Star,Positive
911751053944,Aarush Nath,aachal12@example.com,6562774021,46,Female,TIER-III,35773.0,Primary or less,1,0.0,1,2.8,0,0.0,1,0,0,Currently Married,1,263,713.0,0,2,0,0,0,0,2,0,0,0,0,5,4.6,0,Golden,2 Star,Negative
595435510732,Adweta Edwin,chameli59@example.org,1252423525,26,Female,TIER-I,25822.0,Secondary,5,1.0,2,3.1,0,0.0,0,0,0,Never Married,1,446,1955.0,0,2,1,0,0,2,2,0,2,1,0,1,4.2,0,Golden,4 Star,Positive
538793855685,Prisha Andra,uroy@example.com,8949617215,42,Female,VILLAGE,6356.0,Secondary,12,0.0,6,6.1,0,10.0,0,0,3,Currently Married,0,247,737.0,0,1,0,0,2,0,2,3,0,0,0,1,4.9,0,Golden,5 Star,Positive
956992388506,Faqid Dixit,darika07@example.net,5353131845,32,Male,VILLAGE,4837.0,Primary or less,16,0.0,10,6.3,0,12.0,2,0,2,Never Married,0,97,540.0,1,2,0,0,1,1,0,0,0,0,0,2,3.7,0,Blue,5 Star,Positive
686197881149,Kala Divan,rkumar@example.org,4232210912,32,Female,TIER-II,24993.0,Primary or less,5,1.0,3,3.9,0,0.0,0,0,0,Never Married,0,912,523.0,0,1,0,0,0,1,0,0,0,0,1,0,4.1,0,Golden,5 Star,Negative
807348626656,Joshua Barman,chaudrysamaksh@example.com,1414087834,42,Female,TIER-II,36294.0,Primary or less,4,1.0,0,1.1,0,0.0,0,0,3,Currently Married,1,361,964.0,2,2,0,0,1,0,1,0,0,0,0,1,2.7,0,Golden,5 Star,Positive
315905481961,Janya Baral,fsandal@example.com,4021168231,36,Male,VILLAGE,5699.0,Tertiary or more,20,0.0,14,0.0,0,7.0,2,0,1,Currently Married,0,534,0.0,0,2,1,1,2,1,1,2,0,1,0,4,4.2,0,Golden,4 Star,Negative
835487918743,Shivansh Krish,zbaria@example.net,8100962426,47,Female,TIER-III,11689.0,Primary or less,5,1.0,3,0.4,1,3.0,0,0,2,Currently Married,2,740,1324.0,0,0,0,0,1,0,1,0,0,2,1,1,4.6,0,Blue,4 Star,Positive
985486067514,Irya Ray,narayananom@example.org,3558774526,26,Male,TIER-I,23817.0,Primary or less,1,1.0,2,0.4,0,0.0,0,0,0,Never Married,1,148,1771.0,0,6,0,0,0,0,2,0,2,1,1,2,3.5,0,Golden,5 Star,Negative
603450758815,Warjas Gaba,pranavvarghese@example.net,3725442253,46,Female,TIER-I,30926.0,Primary or less,2,2.0,0,1.6,0,2.0,1,0,1,Currently Married,0,3658,1840.0,0,4,1,0,0,1,2,0,0,1,3,1,3.2,1334,Golden,5 Star,Positive
510418922967,Nitara Bakshi,neha44@example.net,8828050345,22,Female,VILLAGE,3484.0,Secondary,13,,17,2.4,1,10.0,3,0,2,Never Married,0,85,631.0,0,1,1,0,2,0,0,0,0,0,0,0,4.1,0,Golden,4 Star,Positive
581315047229,Gaurangi Sabharwal,upma65@example.com,8720476766,28,Male,TIER-II,23198.0,Secondary,3,0.0,3,0.2,1,3.0,0,0,0,Never Married,0,564,1579.0,0,4,0,0,1,1,0,0,1,1,0,2,3.8,0,Blue,4 Star,Positive
320103656715,Amara Dutta,joshuasagar@example.com,8874587120,42,Female,TIER-III,20283.0,Primary or less,3,0.0,2,4.6,0,5.0,1,0,0,Currently Married,0,242,649.0,0,1,2,0,3,1,0,0,0,2,0,0,3.2,0,Golden,4 Star,Negative
657109960066,Lavanya Barad,ozavasudha@example.org,3685931526,49,Male,VILLAGE,4139.0,Primary or less,19,0.0,18,0.0,0,9.0,0,0,2,Currently Married,0,401,499.0,0,0,0,0,0,0,1,0,1,1,0,0,4.2,0,Golden,5 Star,Positive
581672365668,Tristan Iyengar,regerohan@example.net,4144301061,30,Female,VILLAGE,15353.0,Primary or less,3,1.0,4,2.5,0,6.0,0,0,1,Never Married,0,1097,477.0,0,0,0,0,1,0,1,0,0,0,0,0,4.2,1555,Blue,5 Star,Positive
585321599927,Inaya Mody,cparekh@example.org,9964574433,32,Female,TIER-I,55385.0,Primary or less,2,3.0,0,0.4,0,0.0,0,0,1,Never Married,0,168,1935.0,0,1,2,0,0,2,3,0,2,0,1,0,4.0,0,Golden,5 Star,Positive
444743199418,Udant Bajwa,anaypandey@example.net,1153334972,38,Female,TIER-I,8933.0,Secondary,6,1.0,4,8.4,0,0.0,0,1,2,Never Married,0,898,2151.0,0,4,2,2,1,1,1,0,2,1,0,0,5.0,0,Golden,4 Star,Positive
585230866433,Mohini Narasimhan,sacharvictor@example.net,0100343449,28,Female,TIER-III,4695.0,Primary or less,15,0.0,5,3.2,0,5.0,0,0,1,Currently Married,1,664,1651.0,0,1,0,0,2,0,1,0,1,1,0,2,3.8,0,Golden,5 Star,Negative
655816171739,Ekaraj Mallick,ikshitacontractor@example.org,8618881786,47,Male,VILLAGE,8281.0,Primary or less,8,1.0,12,0.9,0,8.0,0,0,1,Currently Married,5,249,425.0,0,1,0,0,3,0,1,0,0,1,0,1,5.0,0,Golden,4 Star,Negative
327775218518,Yashodhara Ratta,omajasundaram@example.net,9927943763,46,Male,TIER-I,55018.0,Primary or less,2,2.0,3,0.9,1,1.0,0,0,0,Never Married,1,369,809.0,0,0,0,0,2,3,3,0,1,2,1,0,4.4,4680,Golden,2 Star,Positive
729988832893,Ayaan D’Alia,achaudry@example.net,9033122239,26,Female,TIER-II,18528.0,Primary or less,6,3.0,1,8.2,0,2.0,0,0,1,Never Married,0,135,124.0,0,2,0,0,0,0,0,0,0,0,0,3,3.6,0,Golden,4 Star,Positive
656331127860,Pranav Lanka,basaktripti@example.org,7047314836,36,Female,VILLAGE,8069.0,Primary or less,12,0.0,5,5.7,0,5.0,0,0,3,Currently Married,0,501,750.0,0,2,0,1,0,0,0,2,0,0,0,1,5.0,0,Golden,5 Star,Positive
836362621657,Ikbal Saraf,oliverdhar@example.org,7740703666,46,Female,VILLAGE,10902.0,Secondary,6,0.0,6,0.0,0,6.0,0,0,1,Never Married,0,655,865.0,1,2,1,0,1,0,0,0,0,1,1,0,3.9,0,Golden,5 Star,Positive
785274457797,Dipta Sarin,rishi56@example.org,7622821282,32,Male,TIER-III,,Secondary,13,1.0,5,0.0,0,4.0,0,0,0,Never Married,0,187,473.0,0,1,0,0,2,1,1,0,0,1,0,1,4.2,0,Blue,2 Star,Positive
785445413110,Lekha Gupta,krishnamitesh@example.org,8278472643,41,Female,TIER-I,52089.0,Primary or less,2,2.0,0,0.0,0,0.0,0,0,0,Currently Married,1,365,739.0,0,2,0,0,0,0,3,0,0,0,2,0,3.4,0,Golden,4 Star,Negative
388110071222,Chaitanya Sarin,jainekapad@example.com,4596920666,22,Female,TIER-II,15254.0,Primary or less,13,0.0,1,3.7,0,,3,0,1,Never Married,0,107,967.0,0,1,0,0,1,0,1,0,0,0,0,0,4.1,0,Golden,5 Star,Positive
969171047607,Zinal Yohannan,alka99@example.net,3123443584,40,Female,TIER-I,16132.0,Primary or less,9,1.0,2,0.0,0,0.0,1,0,1,Currently Married,1,311,1367.0,0,3,1,1,1,1,1,0,2,1,1,1,3.8,0,Golden,4 Star,Positive
625026079120,Januja Sankar,sulevyanjana@example.net,8465124210,26,Female,TIER-I,20005.0,Secondary,4,0.0,3,0.3,1,1.0,0,0,1,Never Married,0,720,1846.0,0,3,2,0,0,1,0,0,0,0,0,2,3.1,0,Golden,3 Star,Negative
200804173636,Ganga Murthy,som@example.org,7048364811,48,Male,TIER-III,15300.0,Tertiary or more,4,0.0,2,6.0,0,2.0,0,0,1,Currently Married,2,564,0.0,2,1,0,0,1,0,0,0,0,0,0,2,3.4,0,Golden,4 Star,Positive
598145009249,Charita Tripathi,garimalanka@example.net,5859421937,33,Male,TIER-III,10420.0,Primary or less,14,0.0,6,0.0,0,4.0,0,1,1,Never Married,1,219,913.0,0,4,3,0,0,0,0,0,0,0,0,1,3.9,0,Golden,5 Star,Positive
947821495253,Nilima Narain,tanishmandal@example.org,6365972767,31,Male,TIER-I,24565.0,Tertiary or more,2,0.0,2,0.3,0,0.0,0,0,1,Currently Married,0,76,2191.0,0,2,1,1,2,0,0,0,0,1,1,1,4.4,0,Golden,4 Star,Negative
696212035070,Chakrika Datta,vidhisubramanian@example.org,7593586134,49,Male,VILLAGE,9616.0,Primary or less,17,0.0,3,6.8,0,3.0,0,0,0,Never Married,0,254,874.0,0,1,0,0,1,0,2,0,1,1,0,1,4.4,0,Golden,2 Star,Positive
512964187336,Osha Raghavan,kpandya@example.com,9538088426,22,Male,VILLAGE,8157.0,Primary or less,14,2.0,8,11.7,1,2.0,3,0,1,Never Married,0,243,355.0,2,0,0,0,1,0,1,0,0,0,0,1,4.8,0,Golden,5 Star,Negative
630463674554,Charvi Ravi,zpal@example.org,9907615001,34,Female,TIER-III,7213.0,Secondary,14,1.0,12,3.2,0,2.0,0,0,1,Never Married,1,209,1109.0,0,1,0,0,0,0,1,0,0,2,0,1,4.0,0,Golden,5 Star,Negative
399341236687,Daksha Mangat,oommentanish@example.com,5480442364,33,Female,VILLAGE,12724.0,Primary or less,5,3.0,1,2.3,0,2.0,0,0,1,Never Married,3,405,538.0,0,0,0,0,1,0,1,0,0,0,0,2,3.7,0,Golden,5 Star,Positive
498823614210,Qushi Nagy,falanmander@example.com,4990108616,31,Female,VILLAGE,7275.0,Primary or less,19,1.0,2,2.4,0,6.0,0,0,1,Never Married,0,343,1539.0,0,0,0,0,0,0,0,0,0,1,0,0,3.1,0,Golden,5 Star,Positive
732760175355,Riya Sathe,dashekalinga@example.org,4991573806,53,Female,VILLAGE,10803.0,Primary or less,5,0.0,4,3.9,0,4.0,0,0,1,Currently Married,2,182,655.0,0,0,1,0,1,1,1,0,0,0,0,0,4.2,0,Golden,4 Star,Positive
899809845155,Yasti Solanki,sharafpallavi@example.org,7367209610,45,Male,TIER-II,20119.0,Primary or less,6,1.0,3,0.0,0,0.0,1,0,2,Currently Married,1,644,1955.0,0,1,0,0,1,1,0,0,0,0,0,2,4.0,0,Golden,4 Star,Positive
730119589209,Frado Mander,vsankaran@example.net,6432058699,22,Male,TIER-I,22491.0,Primary or less,3,0.0,3,6.4,0,0.0,1,0,0,Never Married,0,770,1489.0,0,1,1,1,0,0,0,0,0,0,2,1,3.6,0,Blue,4 Star,Negative
936700435966,Girik Keer,pdugal@example.org,9715579327,43,Male,TIER-III,18288.0,Secondary,7,3.0,3,1.4,0,3.0,0,2,0,Currently Married,0,228,926.0,0,1,0,0,0,1,1,0,0,0,0,2,4.0,0,Golden,5 Star,Positive
728562734227,Umang Issac,taraksaraf@example.org,5491773260,38,Female,TIER-III,12603.0,Secondary,9,0.0,1,1.9,0,1.0,2,0,2,Currently Married,1,141,,0,0,0,0,1,0,2,0,0,1,1,0,3.9,0,Blue,4 Star,Positive
508434968262,Aryan Batra,abeerjohal@example.net,6888861085,52,Male,TIER-I,35012.0,Tertiary or more,2,5.0,1,2.2,0,1.0,0,0,0,Currently Married,1,222,2212.0,0,3,1,0,4,0,2,0,1,0,0,2,4.8,0,Blue,5 Star,Positive
323082848744,Vaishnavi Bora,upasna73@example.net,8679433644,32,Female,VILLAGE,2858.0,Primary or less,17,0.0,22,0.0,0,13.0,1,0,0,Never Married,2,839,873.0,0,2,0,0,3,0,2,1,0,1,0,2,3.6,834,Golden,4 Star,Positive
788902326183,Oeshi Hayer,yanand@example.net,3276765964,39,Male,TIER-I,42686.0,Primary or less,2,2.0,0,8.8,0,0.0,0,0,2,Never Married,1,288,1472.0,0,1,0,1,0,2,1,0,0,0,1,2,3.5,0,Blue,4 Star,Positive
647684571686,Warda Ratta,ekiyalanka@example.org,6949471553,37,Male,VILLAGE,7535.0,Tertiary or more,12,1.0,6,0.0,0,3.0,0,0,0,Currently Married,0,629,1053.0,0,0,1,0,2,1,1,2,1,1,0,1,5.0,0,Golden,4 Star,Positive
451490288487,Manbir Ahluwalia,pallabalveer@example.net,0240537729,37,Male,TIER-III,16366.0,Secondary,6,0.0,2,8.5,1,1.0,2,0,0,Never Married,1,1143,553.0,0,2,1,0,3,1,2,0,0,0,0,1,5.0,0,Golden,4 Star,Positive
652657880842,Pavani Kanda,skulkarni@example.org,5394503754,36,Female,VILLAGE,15447.0,Primary or less,8,1.0,2,8.7,1,2.0,0,0,0,Currently Married,0,352,77.0,0,0,1,0,3,1,0,0,0,0,0,0,5.0,0,Golden,4 Star,Positive
746570595742,Zarna Shetty,dtara@example.org,5383385693,28,Female,TIER-III,15569.0,Primary or less,4,1.0,5,5.8,0,2.0,2,0,0,Never Married,0,663,573.0,0,2,1,1,2,2,1,0,0,0,0,2,3.7,0,Golden,5 Star,Negative
521888409862,Zaid Dara,iryakant@example.org,6964804073,45,Female,VILLAGE,8788.0,Primary or less,10,3.0,3,4.9,1,5.0,2,0,0,Currently Married,0,406,295.0,1,0,0,0,1,1,1,0,0,4,0,1,3.7,0,Golden,5 Star,Positive
486470470255,Kiaan Shetty,lucky74@example.org,1506324051,36,Female,TIER-II,16051.0,Tertiary or more,7,0.0,6,3.5,1,1.0,0,0,0,Currently Married,0,119,1778.0,0,2,0,0,1,2,0,0,1,1,0,1,3.2,0,Golden,2 Star,Negative
354523323248,Saanvi Thaman,jonathan61@example.net,8387963346,57,Male,VILLAGE,25816.0,Primary or less,3,1.0,5,3.2,0,1.0,1,0,1,Currently Married,2,759,928.0,0,2,2,0,0,0,2,0,0,0,0,1,3.8,1525,Golden,5 Star,Negative
108573844352,Sanaya Dutt,pkaul@example.org,6603327399,30,Female,TIER-I,34579.0,Primary or less,4,3.0,0,0.0,0,,2,0,3,Never Married,1,148,1919.0,0,1,2,0,4,1,0,0,0,1,2,2,4.1,0,Golden,5 Star,Positive
306009907453,Shivani Lad,xraghavan@example.net,9209410102,42,Male,VILLAGE,9135.0,Secondary,10,0.0,5,0.6,0,8.0,0,0,1,Never Married,1,2053,612.0,0,2,0,0,1,1,1,0,0,2,0,1,4.6,0,Golden,4 Star,Negative
699398306244,Aradhana Verma,xvarty@example.net,8195164849,55,Male,TIER-III,12919.0,Tertiary or more,8,0.0,3,0.0,0,0.0,0,2,0,Currently Married,3,3526,1222.0,0,3,0,0,4,1,0,0,1,1,0,1,4.0,0,Golden,5 Star,Positive
258409716895,William Maharaj,lopa11@example.net,3833061443,42,Female,VILLAGE,5869.0,Primary or less,19,0.0,8,3.5,0,5.0,0,0,2,Currently Married,2,433,644.0,0,0,0,0,2,0,0,0,0,0,0,2,4.1,0,Golden,5 Star,Positive
135557481704,Faras Mangal,raksha78@example.com,7893505260,50,Male,VILLAGE,4094.0,Tertiary or more,20,2.0,11,0.0,0,12.0,1,0,2,Currently Married,3,458,351.0,0,1,0,0,3,0,0,0,0,0,0,1,4.1,0,Golden,4 Star,Negative
523914808978,Anita Nayak,eshanapandey@example.org,8756707181,48,Male,VILLAGE,16171.0,Primary or less,3,1.0,6,3.3,0,2.0,0,0,0,Currently Married,2,184,1648.0,0,0,0,0,1,0,1,0,0,0,1,0,4.2,0,Blue,4 Star,Negative
305499844815,Faris Devi,ojasvisundaram@example.org,6139123774,33,Male,TIER-I,21416.0,Secondary,4,1.0,3,5.9,0,1.0,1,0,3,Never Married,2,158,1952.0,0,3,1,0,1,2,0,0,1,0,2,3,3.8,0,Golden,4 Star,Positive
662023633299,Vihaan Rajagopal,hemanggrover@example.net,1337687058,40,Female,VILLAGE,7661.0,Tertiary or more,10,3.0,7,5.5,0,3.0,0,0,1,Never Married,3,46,191.0,0,1,1,0,3,1,2,1,0,1,0,2,3.9,0,Golden,3 Star,Positive
750277410869,Tanish Bhatt,vvenkataraman@example.com,0651064070,26,Female,TIER-I,26358.0,Primary or less,7,1.0,2,0.9,0,0.0,1,0,2,Never Married,0,1616,2264.0,0,1,1,0,3,0,0,0,0,0,0,0,3.8,0,Golden,4 Star,Positive
614914051744,Nikita Narayanan,yasti67@example.com,7848303485,38,Male,TIER-I,54107.0,Primary or less,3,1.0,0,0.0,0,0.0,0,0,1,Never Married,1,1801,859.0,0,3,0,0,2,1,1,0,0,1,2,0,3.7,2007,Golden,4 Star,Positive
752194771571,Ojasvi Bhatia,vasudha01@example.com,4044927280,29,Female,TIER-I,20792.0,Secondary,1,4.0,3,6.5,0,1.0,0,1,1,Never Married,1,1053,1991.0,0,0,0,0,0,1,0,0,2,0,1,1,2.9,0,Golden,4 Star,Negative
421846101616,Osha Ramachandran,horameera@example.net,7883643167,45,Female,TIER-III,14299.0,Primary or less,8,,3,0.0,1,0.0,0,0,1,Currently Married,2,460,1488.0,0,1,0,0,1,0,3,0,0,0,0,0,4.7,0,Golden,5 Star,Positive
958071504291,Lajita Sood,ehanda@example.org,4408895930,38,Female,VILLAGE,9983.0,Primary or less,14,0.0,6,1.9,0,4.0,1,0,0,Currently Married,0,216,0.0,0,2,1,1,2,2,1,0,0,0,1,0,4.5,0,Blue,5 Star,Negative
811542886503,Indira Misra,modywarhi@example.net,5605269901,35,Female,TIER-I,17099.0,Primary or less,6,1.0,3,10.8,1,1.0,2,0,1,Currently Married,0,379,939.0,2,1,1,1,1,0,1,0,0,1,1,0,3.2,0,Golden,4 Star,Negative
458976315645,Oni Yohannan,kissac@example.org,2999663309,30,Male,TIER-I,15776.0,Tertiary or more,5,0.0,1,3.1,0,0.0,1,1,2,Never Married,1,392,975.0,1,4,1,0,1,1,2,0,2,0,1,4,4.7,0,Red,5 Star,Negative
525088649368,Vinaya Kanda,ishitakrishnan@example.com,5403079915,72,Male,VILLAGE,7813.0,Primary or less,18,0.0,8,2.9,0,6.0,1,0,0,Currently Married,6,1064,414.0,0,2,0,1,1,0,1,1,1,0,0,5,5.0,0,Golden,4 Star,Negative
496356422545,Rajata Sunder,kaladeepa@example.net,3201295318,23,Male,VILLAGE,7864.0,Secondary,15,1.0,4,6.0,0,4.0,0,0,2,Never Married,0,330,809.0,1,1,1,0,0,3,1,0,0,1,0,2,4.1,0,Golden,4 Star,Positive
646772374381,Lopa Nayar,hardikgill@example.net,2318206820,21,Female,VILLAGE,7334.0,Primary or less,12,0.0,5,0.0,0,5.0,2,0,2,Never Married,0,368,946.0,0,1,0,0,1,0,3,0,0,0,0,0,4.4,0,Golden,2 Star,Negative
449978046145,Noah Sibal,agarwalanita@example.org,9305484738,29,Female,VILLAGE,7183.0,Secondary,9,0.0,7,4.8,0,9.0,2,0,0,Never Married,1,521,0.0,0,2,1,0,2,2,0,0,1,0,0,0,3.3,0,Golden,2 Star,Positive
329559233698,Avi Ramesh,onveer68@example.org,3982455381,59,Male,TIER-III,18564.0,Primary or less,4,2.0,4,11.5,0,3.0,1,0,2,Currently Married,3,159,662.0,0,1,0,1,0,1,0,0,0,1,0,1,3.5,0,Blue,4 Star,Positive
993329392572,Fiyaz Sangha,ktailor@example.com,7238264295,61,Female,VILLAGE,6862.0,Primary or less,10,0.0,8,6.5,0,10.0,0,0,2,Currently Married,2,372,289.0,0,0,0,0,1,0,1,5,0,0,0,3,4.1,0,Golden,5 Star,Positive
822310098915,Triya Gopal,ksarma@example.com,5576881559,42,Female,VILLAGE,7846.0,Primary or less,8,0.0,3,6.1,0,5.0,0,0,0,Currently Married,2,85,820.0,1,1,0,0,1,0,0,0,0,0,0,3,4.6,0,Golden,5 Star,Positive
787272400451,Abha Raghavan,krishvarma@example.net,9695448761,51,Female,TIER-III,12901.0,Tertiary or more,5,1.0,6,6.4,0,0.0,0,0,0,Currently Married,1,222,1787.0,0,1,0,0,2,1,1,0,1,0,0,1,4.2,0,Blue,4 Star,Positive
239560210829,Siddharth Sha,ikshita15@example.org,9150892446,29,Male,TIER-II,12162.0,Tertiary or more,10,1.0,5,7.8,0,0.0,0,0,1,Never Married,0,177,827.0,0,0,0,0,7,0,1,0,0,1,0,0,3.1,0,Golden,5 Star,Negative
186667383599,Geetika Raghavan,wpathak@example.com,0769555935,59,Female,VILLAGE,23938.0,Tertiary or more,3,0.0,2,0.0,0,4.0,0,1,3,Currently Married,2,669,1158.0,0,1,1,0,4,0,1,0,0,1,1,1,4.5,0,Golden,4 Star,Positive
732934163959,Oviya Krishnan,dassakshay@example.com,0822775477,26,Male,VILLAGE,3090.0,Primary or less,23,0.0,15,6.8,0,18.0,1,0,1,Never Married,0,364,849.0,0,0,0,0,3,0,0,0,0,0,0,1,4.0,0,Golden,5 Star,Negative
648657034631,Upma Bahl,iramachandran@example.com,9254123872,24,Male,TIER-I,44350.0,Tertiary or more,1,2.0,0,4.1,0,0.0,1,0,2,Currently Married,0,116,859.0,0,2,2,2,0,0,1,0,1,0,0,1,3.8,9714,Golden,4 Star,Negative
678622031042,Inaya Kapur,kmohanty@example.com,9790070455,25,Female,TIER-III,15011.0,Primary or less,10,1.0,3,0.0,0,3.0,2,0,1,Never Married,0,1380,,0,1,0,1,4,1,0,1,0,0,0,0,3.5,0,Golden,4 Star,Positive
719798401663,Banjeet Balasubramanian,choudhrysamuel@example.com,9674166239,39,Male,VILLAGE,11330.0,Primary or less,6,1.0,6,1.4,0,6.0,0,0,2,Never Married,4,1509,79.0,0,1,0,0,2,1,1,0,0,3,0,2,5.0,0,Golden,4 Star,Negative
239769146031,Ryan Bahri,yrastogi@example.net,2559350276,46,Female,TIER-III,13508.0,Primary or less,6,3.0,3,2.4,1,1.0,0,0,1,Currently Married,3,385,1675.0,0,1,0,0,0,0,1,0,0,0,1,0,4.2,0,Golden,3 Star,Positive
974063700922,William Date,ykrishnan@example.org,6412272765,33,Male,TIER-II,29919.0,Tertiary or more,1,3.0,3,0.0,0,0.0,1,0,0,Never Married,0,239,806.0,0,0,0,0,4,0,1,0,0,1,0,0,5.0,1479,Golden,4 Star,Positive
592359299541,Ishwar Kamdar,samesh28@example.net,1341700545,60,Female,VILLAGE,8024.0,Secondary,17,0.0,3,0.1,0,7.0,0,0,0,Currently Married,4,1337,1199.0,0,1,0,0,2,0,0,2,2,0,0,1,4.0,0,Golden,1 Star,Positive
607881866261,Aahana Pillay,paniniedwin@example.com,5595562168,35,Female,TIER-II,20884.0,Primary or less,5,0.0,0,4.3,0,1.0,1,0,0,Never Married,0,780,883.0,0,0,0,0,3,0,0,0,0,0,0,1,4.3,0,Golden,5 Star,Positive
263118102757,Ishwar Gade,earya@example.net,6680895049,26,Male,TIER-II,16990.0,Primary or less,6,0.0,2,4.9,0,0.0,0,0,0,Never Married,0,144,934.0,0,0,1,0,1,1,0,0,0,1,0,1,4.4,0,Golden,5 Star,Positive
565947009586,Hritik Bal,tejasmukherjee@example.org,0431715578,36,Female,VILLAGE,7290.0,Primary or less,15,2.0,3,5.0,0,11.0,0,0,2,Currently Married,0,85,408.0,0,1,0,0,2,0,0,0,0,0,0,0,5.0,25355,Golden,4 Star,Positive
881280745223,Keya Ranganathan,buchekta@example.org,9336860931,42,Male,VILLAGE,8820.0,Tertiary or more,15,0.0,3,4.3,0,3.0,0,0,0,Currently Married,2,339,0.0,1,0,0,0,0,0,0,0,0,2,1,1,4.4,0,Golden,4 Star,Negative
213534859290,Faqid Kibe,lakshitrau@example.net,0105583911,48,Female,VILLAGE,6021.0,Primary or less,10,0.0,10,0.0,0,6.0,1,0,1,Currently Married,4,1444,517.0,0,0,0,0,5,0,2,0,0,1,0,1,3.3,0,Golden,4 Star,Positive
227324749408,Charvi Dara,hgandhi@example.net,0264009333,36,Male,VILLAGE,6134.0,Secondary,16,0.0,9,0.0,0,10.0,1,0,0,Never Married,1,133,836.0,0,1,0,0,2,0,1,0,0,3,0,1,3.6,0,Golden,5 Star,Positive
218837123950,Idika Walia,mammenanusha@example.org,9020388782,40,Male,VILLAGE,15555.0,Primary or less,6,1.0,0,3.9,0,1.0,0,0,1,Currently Married,1,1319,977.0,0,2,0,0,1,0,0,0,0,1,0,2,4.6,0,Golden,5 Star,Positive
924050324960,Kamala Biswas,yashodhara25@example.com,8447816766,30,Female,VILLAGE,24066.0,Tertiary or more,7,3.0,5,2.6,1,1.0,1,1,1,Never Married,0,576,1547.0,0,1,0,0,6,0,1,0,0,0,0,0,4.7,0,Golden,5 Star,Positive
942802228219,Advik Salvi,warda10@example.org,8348124266,41,Male,TIER-II,23085.0,Secondary,5,2.0,2,2.8,0,0.0,1,0,3,Currently Married,2,754,1630.0,0,0,0,0,1,0,0,1,0,0,0,0,4.2,0,Red,4 Star,Negative
359842057007,Hitesh Sant,wyatt06@example.org,6440478327,63,Female,VILLAGE,13678.0,Primary or less,8,1.0,10,1.8,0,2.0,1,0,2,Currently Married,2,376,469.0,0,1,0,0,2,2,0,0,0,0,0,2,3.9,0,Blue,4 Star,Positive
729521964547,Tripti Dua,oliver92@example.org,7958187744,21,Male,TIER-III,11614.0,Primary or less,10,4.0,2,1.9,1,6.0,2,0,1,Never Married,0,172,852.0,0,1,3,1,0,0,1,0,1,0,0,0,4.8,0,Golden,4 Star,Positive
249329802431,Patrick Vig,joshua91@example.org,6871446939,51,Female,VILLAGE,10797.0,Tertiary or more,5,0.0,5,3.5,0,4.0,0,0,1,Currently Married,2,986,347.0,0,1,1,0,2,1,0,0,0,1,0,0,4.2,0,Golden,5 Star,Positive
306345707007,Veda Shroff,frandhawa@example.net,5566423940,39,Male,TIER-I,38222.0,Primary or less,3,2.0,0,0.0,0,0.0,0,0,0,Currently Married,1,98,,0,3,1,1,1,2,1,0,1,2,0,2,5.0,0,Golden,4 Star,Negative
172991038635,Amrita Naidu,udyatidas@example.net,8964966681,30,Male,TIER-II,25874.0,Primary or less,5,1.0,1,12.5,0,0.0,1,0,1,Never Married,0,775,89.0,0,0,1,0,3,1,1,0,1,0,0,2,3.5,0,Golden,4 Star,Negative
602010784261,Gabriel Mallick,harish41@example.org,9232468722,57,Male,TIER-II,39112.0,Primary or less,7,1.0,1,2.7,0,1.0,0,0,0,Currently Married,2,319,926.0,0,1,1,0,3,0,1,0,0,1,0,1,4.7,0,Golden,2 Star,Positive
524118222715,Yagnesh Shetty,oagrawal@example.net,3784061386,37,Male,VILLAGE,5663.0,Primary or less,16,2.0,7,2.7,0,6.0,0,0,1,Currently Married,1,230,797.0,0,1,0,1,2,2,0,0,0,0,0,0,3.8,0,Blue,5 Star,Positive
200204809564,Gayathri Balakrishnan,aishanidhaliwal@example.com,7830455965,32,Female,VILLAGE,23967.0,Secondary,4,1.0,2,0.0,0,2.0,0,0,1,Never Married,2,1960,545.0,0,1,0,0,1,0,1,0,0,0,1,0,3.5,0,Golden,5 Star,Positive
875552090718,Ekta Gopal,faras01@example.net,8680055126,27,Female,VILLAGE,7821.0,Secondary,11,1.0,6,5.2,0,9.0,0,0,2,Never Married,1,450,16.0,0,1,0,0,0,0,1,1,0,0,0,2,4.5,0,Golden,4 Star,Positive
