Aadhar No.,Name,Age,Phone No.,Education,VPN Usage (hours per week),SIM Card Changes,Trading Accounts,Recharge Frequency,Dependents,Streaming Services,Payment Delay of Streaming Services (per year),Family Defaulters,Smart Cards,Medical Bills,Default in GST filing (per quarter),Antivirus Subscriptions,Shopping Behavior (returns per month),Utility Bills (per month),Registered Vehicles,Registered Vehicles Challan (per year),Certificates,Licenses,Insurances,FDs Dissolved,International Transactions,Public Memberships,Reviews received,Pet Bills (per year),Accounts,UPI Failures,Gender_Female,Gender_Male,City_TIER-I,City_TIER-II,City_TIER-III,City_VILLAGE,Occupation_Agriculturalists (Farmers),Occupation_Business Owners/Entrepreneurs,Occupation_Freelancers/Consultants,"Occupation_Government Employees (Civil Services, Defense, Police)",Occupation_Homemakers,Occupation_Laborers/Skilled Workers,Occupation_Retired/Pensioners,Occupation_Salaried/Employed (Private/Public Sector),"Occupation_Self-employed Professionals (Doctors, Lawyers, Chartered Accountants)",Occupation_Students,Occupation_Unemployed/Jobseekers,Partner_Currently Married,Partner_Divorced,Partner_Never Married,Partner_Widowed,Betting Apps_No,Betting Apps_Yes,TrueCaller Flag_Blue,TrueCaller Flag_Golden,TrueCaller Flag_Red,Sentiment on Social Media_Negative,Sentiment on Social Media_Neutral,Sentiment on Social Media_Positive,Sentiment on Social Media_Strongly Negative,Sentiment on Social Media_Strongly Positive
808302588517,Warhi Mani,38.0,6807154516,2,6.01,2.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,13835.6,1.0,0.0,2.0,11254.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,3,105431.2,3.0,26.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
256589576361,Turvi Sachdev,26.0,+913859770348,0,6.45,2.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,15900.4,1.0,1.0,1.0,12990.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3,54178.8,1.0,33.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
251461507038,Bhavna Sarma,47.0,7109324808,0,4.34,0.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,5580.3,1.0,1.0,1.0,14730.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,4,23251.4,2.0,35.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
917103043320,Girik Kar,23.0,+917127484677,0,7.12,0.0,3.0,0.0,5.0,2.0,2.0,2.0,3.0,6812.1,1.0,1.0,0.0,4029.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,3,70215.0,2.0,8.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
690821577339,Tanmayi Dhillon,61.0,03982146584,0,3.04,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,494.2,0.0,1.0,1.0,15337.0,0.0,0.0,1.0,1.0,1.0,1.0,42.0,0.0,3,64578.3,1.0,31.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
921467220156,Barkha Misra,46.0,9727875588,1,6.31,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,11334.6,1.0,1.0,2.0,13857.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,0.0,4,41536.8,3.0,40.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
570662212985,Tamanna Nagy,28.0,+913963605766,0,6.86,1.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,18326.3,0.0,1.0,1.0,8637.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,3,28961.0,1.0,17.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
743806247029,Warhi Bansal,18.0,+918951718702,1,5.58,1.0,0.0,1.0,3.0,3.0,1.0,3.0,2.0,8060.7,0.0,1.0,0.0,12625.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,3,8050.4,1.0,29.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
496852403351,Mohammed Borde,48.0,04596158657,1,3.34,1.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,9868.8,1.0,2.0,0.0,18129.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1,25632.3,4.0,13.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
254608246768,Ekapad Keer,44.0,4316117240,0,8.33,1.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,7530.1,0.0,1.0,2.0,11805.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,4,22744.1,1.0,16.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
643354278056,Ekta Bhalla,44.0,05562386922,0,12.47,0.0,1.0,1.0,5.0,4.0,1.0,4.0,2.0,10805.0,0.0,1.0,1.0,2841.0,0.0,0.0,1.0,1.0,2.0,1.0,23.0,0.0,3,34026.4,4.0,27.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
929319141080,Farhan Raja,46.0,3792374740,0,6.47,1.0,1.0,2.0,3.0,2.0,3.0,1.0,5.0,8787.1,2.0,1.0,1.0,9526.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,1,30918.1,5.0,25.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
267974663989,Bhavna Dugar,23.0,+917594647436,0,5.35,1.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,14198.3,1.0,1.0,1.0,3599.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1,3164.9,4.0,47.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
274493552068,Hredhaan Khalsa,33.0,09594406409,0,5.92,2.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,17904.2,1.0,1.0,0.0,5572.0,1.0,0.0,1.0,1.0,1.0,1.0,12.0,0.0,0,47676.6,1.0,20.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
850726264460,Watika Mangat,25.0,+919533942104,1,12.41,2.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,6697.4,1.0,1.0,1.0,10636.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,4,29223.6,1.0,15.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
754648192232,Bahadurjit Patla,50.0,2145623285,0,8.39,0.0,1.0,2.0,4.0,2.0,0.0,0.0,3.0,9196.349999999999,2.0,0.0,1.0,2555.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,3,89996.5,6.0,21.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
521179644432,Nitesh Kurian,41.0,04517123685,2,3.86,1.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,10202.8,1.0,1.0,1.0,14572.0,0.0,0.0,1.0,1.0,1.0,0.0,16.0,0.0,3,21536.6,3.0,7.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
754474071330,Megha Atwal,32.0,08175496513,0,10.28,1.0,1.0,1.0,0.0,1.0,3.0,3.0,4.0,3291.2,1.0,1.0,1.0,6332.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0,3,62819.6,2.0,15.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
615379416985,Aryan Narang,22.0,3174612004,0,4.24,2.0,0.0,2.0,5.0,3.0,2.0,3.0,2.0,5320.8,0.0,0.0,1.0,7044.0,1.0,0.0,1.0,1.0,1.0,0.0,23.0,0.0,4,28486.7,2.0,20.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
377150435753,Jack Chatterjee,32.0,+918267586926,1,2.42,2.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,14068.9,1.0,1.0,0.0,12120.0,1.0,0.0,0.0,1.0,1.0,0.0,17.0,0.0,3,38426.4,2.0,13.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
709761138617,Vrishti Reddy,32.0,00537735158,0,5.58,2.0,2.0,1.0,2.0,1.0,0.0,4.0,3.0,8380.6,1.0,1.0,1.0,10063.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,3,65255.1,2.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
847373620112,Darsh Rao,44.0,03171390053,0,4.44,0.0,2.0,2.0,1.0,3.0,1.0,0.0,3.0,2827.3,0.0,1.0,1.0,2790.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,4,69065.5,3.0,38.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
227649528249,Samesh Biswas,41.0,3933529042,1,9.16,0.0,2.0,2.0,5.0,2.0,1.0,2.0,3.0,10710.8,1.0,0.0,1.0,10899.0,0.0,1.0,1.0,2.0,2.0,1.0,7.0,0.0,3,49636.9,3.0,15.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
926939990836,Zashil Ghosh,51.0,+910205395024,0,7.96,1.0,3.0,1.0,5.0,4.0,1.0,3.0,2.0,8265.9,0.0,1.0,1.0,9740.0,0.0,1.0,0.0,0.0,2.0,1.0,25.0,0.0,0,13085.6,3.0,13.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
942959595464,Jonathan Sama,36.0,1177589178,0,10.46,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,15118.9,0.0,1.0,0.0,11184.0,0.0,0.0,1.0,1.0,3.0,0.0,27.0,0.0,3,65917.3,1.0,41.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
476415064723,Caleb Verma,25.0,07007661771,0,8.23,2.0,0.0,2.0,1.0,1.0,2.0,5.0,1.0,7491.6,0.0,1.0,0.0,10636.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,0.0,3,51162.6,4.0,32.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
422601660137,Ekanta Divan,44.0,+912499856984,0,7.32,1.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,11556.7,0.0,2.0,0.0,22482.0,1.0,0.0,1.0,1.0,2.0,0.0,7.0,0.0,3,30462.9,3.0,33.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
273665994394,Yashasvi Sani,46.0,+911836736576,0,8.37,3.0,1.0,0.0,3.0,4.0,0.0,2.0,2.0,5742.6,0.0,0.0,1.0,11616.0,0.0,1.0,1.0,2.0,0.0,0.0,31.0,0.0,3,56936.6,0.0,31.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
101948728483,Girish Munshi,39.0,05452711116,1,7.47,1.0,0.0,2.0,3.0,4.0,0.0,3.0,1.0,16048.0,1.0,1.0,0.0,10636.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,4,13511.8,3.0,37.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
894370590668,Kashish De,46.0,0988516560,0,1.75,1.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,17592.6,1.0,1.0,2.0,17603.0,0.0,0.0,0.0,3.0,3.0,0.0,14.0,0.0,3,11824.5,5.0,47.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
894035742189,Devika Pandey,37.0,+919832731585,2,9.96,1.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,8921.4,2.0,2.0,0.0,6695.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,4,92852.2,2.0,35.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
939668623711,Arya Kara,38.0,08998094024,2,15.15,0.0,1.0,1.0,3.0,3.0,0.0,1.0,3.0,6341.7,0.0,1.0,0.0,10812.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,4,69560.4,3.0,12.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
654818085172,Harinakshi Panchal,35.0,+912296120183,0,7.35,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1327.9,0.0,1.0,0.0,13132.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,4,31047.3,2.0,19.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
219883823727,Oni Setty,20.0,02545991022,2,7.36,0.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,9970.2,0.0,1.0,2.0,15059.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4,8339.5,1.0,27.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
790933616150,Finn Magar,24.0,06797643815,1,2.02,1.0,0.0,2.0,1.0,3.0,3.0,2.0,4.0,11300.7,1.0,1.0,0.0,15188.0,0.0,0.0,0.0,1.0,2.0,1.0,12.0,0.0,3,54506.0,2.0,39.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
656795048359,Indrajit Mander,20.0,9784036900,2,12.97,0.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,10354.1,1.0,2.0,2.0,22118.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,3,25347.5,2.0,32.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
317363871943,Charvi Kakar,41.0,+914451076226,0,13.93,0.0,1.0,1.0,4.0,3.0,1.0,2.0,3.0,10896.3,0.0,1.0,2.0,11821.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,45486.9,3.0,11.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
508678332797,Xiti Pandya,32.0,+916060715969,2,11.62,2.0,2.0,0.0,4.0,3.0,1.0,2.0,2.0,4501.5,0.0,1.0,1.0,4571.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4,37047.6,6.0,18.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
279368618081,Omisha Mann,37.0,+916052975161,0,3.43,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,5882.3,1.0,2.0,2.0,22883.0,0.0,0.0,0.0,2.0,1.0,0.0,19.0,0.0,4,85713.8,3.0,35.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
757132452561,Rajata Rattan,53.0,1645352181,0,13.18,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,13396.3,1.0,1.0,0.0,22203.0,1.0,0.0,0.0,1.0,2.0,0.0,10.0,0.0,4,18389.1,2.0,29.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
638263151675,Ikshita Panchal,30.0,2312432921,1,1.27,1.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,3525.4,1.0,1.0,1.0,14152.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,3,17865.5,2.0,22.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
220342736258,Wakeeta Shetty,35.0,9799552717,0,7.57,2.0,0.0,2.0,6.0,2.0,3.0,2.0,1.0,9196.349999999999,1.0,0.0,0.0,17861.0,0.0,0.0,1.0,0.0,3.0,0.0,20.0,0.0,4,49899.6,2.0,10.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
499127439409,Chavvi Maharaj,45.0,0581477005,1,8.12,2.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,13883.9,0.0,1.0,1.0,17595.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,4,48366.6,2.0,29.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
988335239225,Faraj Chana,29.0,9867980793,0,11.94,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,7724.9,1.0,2.0,1.0,14652.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,3,40195.1,2.0,10.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
363313768191,Vamakshi Thaker,23.0,+910715182037,0,10.78,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,770.9,0.0,1.0,1.0,18666.0,1.0,0.0,1.0,1.0,2.0,1.0,12.0,0.0,4,8408.9,3.0,22.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
362241791770,Nathan Patla,31.0,04665905151,1,11.39,1.0,0.0,1.0,0.0,3.0,1.0,3.0,4.0,11488.1,1.0,1.0,1.0,7740.0,1.0,0.0,1.0,1.0,3.0,0.0,9.0,0.0,4,43737.1,4.0,20.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
726541280440,Bhanumati Krishnan,27.0,9251925462,0,12.52,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,4653.5,0.0,0.0,1.0,7180.0,1.0,0.0,0.0,1.0,2.0,0.0,14.0,0.0,4,14142.0,4.0,60.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
189966462838,Dayita Puri,54.0,5281685054,0,7.88,1.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,3982.6,1.0,0.0,1.0,18599.0,0.0,0.0,0.0,2.0,1.0,2.0,9.0,0.0,3,21993.8,1.0,17.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
903526763113,Tanish Om,47.0,03322141888,0,11.16,1.0,2.0,1.0,0.0,3.0,2.0,2.0,3.0,8067.0,1.0,0.0,0.0,5249.0,1.0,0.0,1.0,0.0,1.0,0.0,21.0,0.0,3,37442.7,2.0,17.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
995440510689,Gayathri Deep,41.0,6222927065,1,2.62,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,13321.4,1.0,1.0,1.0,5686.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1,51717.0,0.0,14.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
687382313669,Sachi Mane,51.0,7383473597,0,7.57,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,9630.0,1.0,1.0,0.0,9073.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,0.0,3,33706.0,2.0,37.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
240728187316,Baghyawati Raja,47.0,8623924075,0,1.5,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,8574.4,1.0,1.0,2.0,6427.0,0.0,1.0,0.0,1.0,1.0,0.0,11.0,0.0,4,31160.1,4.0,20.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
822105942877,Zaitra Dash,27.0,01247826137,0,13.55,1.0,1.0,2.0,3.0,1.0,0.0,3.0,1.0,10812.3,1.0,1.0,1.0,5640.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,4,19988.1,3.0,24.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
282750014896,Avi Sachdeva,52.0,+916853615305,0,14.97,1.0,2.0,1.0,4.0,3.0,1.0,4.0,3.0,16185.8,0.0,0.0,1.0,10466.0,1.0,0.0,1.0,0.0,2.0,1.0,10.0,0.0,3,61054.6,3.0,27.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
680958994499,Gautami Dhingra,38.0,+910472779010,0,2.98,2.0,0.0,2.0,4.0,4.0,2.0,4.0,3.0,8744.4,1.0,1.0,1.0,2838.0,0.0,1.0,1.0,0.0,2.0,0.0,18.0,0.0,4,41750.6,2.0,3.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
769467002266,Tanveer Doctor,47.0,9861434103,0,8.43,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3087.1,1.0,2.0,1.0,10884.0,0.0,1.0,0.0,2.0,2.0,2.0,11.0,1.0,1,9000.5,4.0,28.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
931244947195,Tanvi Bhatnagar,52.0,+917980893246,0,6.36,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,6419.0,0.0,1.0,1.0,17342.0,0.0,0.0,0.0,1.0,1.0,1.0,17.0,0.0,4,12257.3,3.0,41.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
859049274154,Ira Khosla,32.0,6218518888,0,8.16,2.0,1.0,3.0,2.0,1.0,0.0,1.0,3.0,16036.9,0.0,2.0,2.0,11570.0,1.0,0.0,1.0,2.0,1.0,1.0,13.0,0.0,4,45938.4,2.0,21.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
882547985119,Madhavi Singhal,24.0,+916540515319,2,7.63,1.0,2.0,0.0,4.0,3.0,1.0,3.0,2.0,9602.7,2.0,1.0,1.0,7290.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,3,21965.9,1.0,31.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
539425475482,Kiaan Basu,29.0,08527722170,2,3.77,1.0,2.0,1.0,2.0,3.0,0.0,2.0,3.0,9196.349999999999,0.0,0.0,2.0,4927.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,0.0,2,62410.7,2.0,23.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
838713541566,Saksham Bassi,35.0,+910548687403,1,4.63,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,6814.8,1.0,1.0,2.0,12731.0,0.0,1.0,0.0,1.0,3.0,1.0,11.0,0.0,1,12742.3,2.0,23.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
510813098126,Ishanvi Batta,48.0,5415667652,2,8.88,1.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,8747.0,1.0,1.0,2.0,15152.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,3,1229.0,2.0,17.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
596144210356,Widisha Pillai,50.0,4161692845,2,1.05,2.0,1.0,1.0,4.0,4.0,3.0,2.0,4.0,19824.0,1.0,1.0,0.0,13611.0,0.0,0.0,1.0,1.0,3.0,0.0,17.0,0.0,4,11630.0,1.0,35.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
371102648727,Fariq Narang,19.0,4479627570,2,9.11,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,8377.2,1.0,0.0,0.0,5517.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,4,71221.4,1.0,19.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
169684544463,Radhika Maharaj,38.0,0165820297,2,6.29,1.0,2.0,2.0,6.0,3.0,3.0,1.0,4.0,5204.2,1.0,0.0,1.0,21860.0,0.0,0.0,1.0,1.0,2.0,1.0,10.0,0.0,3,14084.9,4.0,32.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
122926902939,Jonathan Bhavsar,35.0,+915569092755,2,11.91,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,11053.8,0.0,1.0,0.0,21224.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,4,36363.1,2.0,43.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
708117155426,Faraj Devan,29.0,5654310278,0,9.11,1.0,2.0,0.0,0.0,4.0,1.0,1.0,3.0,8906.5,1.0,1.0,0.0,17699.0,1.0,1.0,0.0,2.0,1.0,2.0,14.0,0.0,3,18954.8,1.0,13.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
745233429651,Jacob Lala,25.0,07394731217,0,10.27,1.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0,12858.4,1.0,0.0,1.0,6092.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,4,79923.5,2.0,26.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
105240793782,Sai Chahal,32.0,5518844225,2,3.58,2.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,18949.7,1.0,2.0,1.0,4520.0,1.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,3,24369.3,1.0,46.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
